"Label","RACE","RACE!!Total population","RACE!!Total population!!One race","RACE!!Total population!!Two or more races","RACE!!Total population!!One race","RACE!!Total population!!One race!!White","RACE!!Total population!!One race!!Black or African American","RACE!!Total population!!One race!!American Indian and Alaska Native","RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping","RACE!!Total population!!One race!!Asian","RACE!!Total population!!One race!!Asian!!Asian Indian","RACE!!Total population!!One race!!Asian!!Chinese","RACE!!Total population!!One race!!Asian!!Filipino","RACE!!Total population!!One race!!Asian!!Japanese","RACE!!Total population!!One race!!Asian!!Korean","RACE!!Total population!!One race!!Asian!!Vietnamese","RACE!!Total population!!One race!!Asian!!Other Asian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander","RACE!!Total population!!One race!!Some other race","RACE!!Total population!!Two or more races","RACE!!Total population!!Two or more races!!White and Black or African American","RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native","RACE!!Total population!!Two or more races!!White and Asian","RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native","Race alone or in combination with one or more other races","Race alone or in combination with one or more other races!!Total population","Race alone or in combination with one or more other races!!Total population!!White","Race alone or in combination with one or more other races!!Total population!!Black or African American","Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native","Race alone or in combination with one or more other races!!Total population!!Asian","Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander","Race alone or in combination with one or more other races!!Total population!!Some other race","HISPANIC OR LATINO AND RACE","HISPANIC OR LATINO AND RACE!!Total population","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races","Total housing units","CITIZEN, VOTING AGE POPULATION","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female"
"Census Tract 405, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,255","3,193","62","3,193","2,851","83","10","0","0","0","0","219","39","144","0","6","24","6","0","0","0","0","0","0","30","62","0","0","33","0","","3,255","2,913","112","10","276","0","35","","3,255","79","10","41","0","28","3,176","2,786","83","10","210","0","30","57","0","57","1,335","","3,155","1,445","1,710"
"    Margin of Error","","±361","±362","±45","±362","±342","±70","±16","±10","±10","±10","±10","±93","±28","±84","±10","±9","±27","±10","±10","±10","±10","±10","±10","±10","±47","±45","±10","±10","±25","±10","","±361","±340","±88","±16","±103","±10","±48","","±361","±55","±15","±41","±10","±24","±357","±340","±70","±16","±95","±10","±47","±42","±10","±42","±45","","±352","±374","±293"
"    Percent","","3,255","98.1%","1.9%","98.1%","87.6%","2.5%","0.3%","0.0%","0.0%","0.0%","0.0%","6.7%","1.2%","4.4%","0.0%","0.2%","0.7%","0.2%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.9%","1.9%","0.0%","0.0%","1.0%","0.0%","","3,255","89.5%","3.4%","0.3%","8.5%","0.0%","1.1%","","3,255","2.4%","0.3%","1.3%","0.0%","0.9%","97.6%","85.6%","2.5%","0.3%","6.5%","0.0%","0.9%","1.8%","0.0%","1.8%","(X)","","3,155","45.8%","54.2%"
"    Percent Margin of Error","","(X)","±1.4","±1.4","±1.4","±3.6","±2.0","±0.5","±0.8","±0.8","±0.8","±0.8","±3.0","±0.9","±2.7","±0.8","±0.3","±0.8","±0.3","±0.8","±0.8","±0.8","±0.8","±0.8","±0.8","±1.4","±1.4","±0.8","±0.8","±0.8","±0.8","","(X)","±3.2","±2.6","±0.5","±3.3","±0.8","±1.4","","(X)","±1.7","±0.5","±1.2","±0.8","±0.7","±1.7","±3.9","±2.0","±0.5","±3.0","±0.8","±1.4","±1.3","±0.8","±1.3","(X)","","(X)","±9.2","±9.2"
"Census Tract 406, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,212","2,112","100","2,112","1,883","107","0","0","0","0","0","122","40","24","0","0","14","7","37","0","0","0","0","0","0","100","57","22","15","0","","2,212","1,977","164","22","143","0","6","","2,212","52","8","0","22","22","2,160","1,853","107","0","122","0","0","78","6","72","1,125","","2,092","1,124","968"
"    Margin of Error","","±385","±378","±81","±378","±361","±81","±10","±10","±10","±10","±10","±65","±32","±22","±10","±10","±22","±11","±35","±10","±10","±10","±10","±10","±10","±81","±72","±33","±16","±10","","±385","±368","±115","±33","±67","±10","±9","","±385","±48","±12","±10","±34","±33","±363","±339","±81","±10","±65","±10","±10","±74","±9","±73","±47","","±373","±326","±249"
"    Percent","","2,212","95.5%","4.5%","95.5%","85.1%","4.8%","0.0%","0.0%","0.0%","0.0%","0.0%","5.5%","1.8%","1.1%","0.0%","0.0%","0.6%","0.3%","1.7%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","4.5%","2.6%","1.0%","0.7%","0.0%","","2,212","89.4%","7.4%","1.0%","6.5%","0.0%","0.3%","","2,212","2.4%","0.4%","0.0%","1.0%","1.0%","97.6%","83.8%","4.8%","0.0%","5.5%","0.0%","0.0%","3.5%","0.3%","3.3%","(X)","","2,092","53.7%","46.3%"
"    Percent Margin of Error","","(X)","±3.6","±3.6","±3.6","±5.3","±3.4","±1.1","±1.1","±1.1","±1.1","±1.1","±3.2","±1.5","±1.0","±1.1","±1.1","±1.0","±0.5","±1.6","±1.1","±1.1","±1.1","±1.1","±1.1","±1.1","±3.6","±3.1","±1.5","±0.7","±1.1","","(X)","±4.2","±4.8","±1.5","±3.3","±1.1","±0.4","","(X)","±2.0","±0.5","±1.1","±1.4","±1.5","±2.0","±5.5","±3.4","±1.1","±3.2","±1.1","±1.1","±3.2","±0.4","±3.2","(X)","","(X)","±10.5","±10.5"
"Census Tract 409, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,577","3,360","217","3,360","2,535","554","10","0","0","0","0","194","49","63","11","0","32","0","39","0","0","0","0","0","67","217","162","0","38","0","","3,577","2,752","728","22","232","0","72","","3,577","142","31","22","10","79","3,435","2,460","529","10","194","0","30","212","0","212","1,615","","3,102","1,655","1,447"
"    Margin of Error","","±430","±374","±244","±374","±408","±120","±18","±10","±10","±10","±10","±105","±40","±59","±17","±10","±31","±10","±56","±10","±10","±10","±10","±10","±54","±244","±252","±10","±32","±10","","±430","±499","±201","±26","±107","±10","±55","","±430","±68","±35","±23","±16","±57","±450","±414","±109","±18","±105","±10","±32","±244","±10","±244","±45","","±405","±298","±349"
"    Percent","","3,577","93.9%","6.1%","93.9%","70.9%","15.5%","0.3%","0.0%","0.0%","0.0%","0.0%","5.4%","1.4%","1.8%","0.3%","0.0%","0.9%","0.0%","1.1%","0.0%","0.0%","0.0%","0.0%","0.0%","1.9%","6.1%","4.5%","0.0%","1.1%","0.0%","","3,577","76.9%","20.4%","0.6%","6.5%","0.0%","2.0%","","3,577","4.0%","0.9%","0.6%","0.3%","2.2%","96.0%","68.8%","14.8%","0.3%","5.4%","0.0%","0.8%","5.9%","0.0%","5.9%","(X)","","3,102","53.4%","46.6%"
"    Percent Margin of Error","","(X)","±6.5","±6.5","±6.5","±5.9","±4.2","±0.5","±0.7","±0.7","±0.7","±0.7","±3.1","±1.2","±1.6","±0.5","±0.7","±0.9","±0.7","±1.6","±0.7","±0.7","±0.7","±0.7","±0.7","±1.5","±6.5","±6.8","±0.7","±0.9","±0.7","","(X)","±6.1","±4.9","±0.7","±3.2","±0.7","±1.6","","(X)","±2.1","±1.0","±0.7","±0.5","±1.7","±2.1","±6.0","±4.0","±0.5","±3.1","±0.7","±0.9","±6.5","±0.7","±6.5","(X)","","(X)","±8.2","±8.2"
"Census Tract 501, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,745","1,710","35","1,710","225","1,468","0","0","0","0","0","17","0","17","0","0","0","0","0","0","0","0","0","0","0","35","27","0","0","0","","1,745","260","1,495","0","17","0","8","","1,745","1","0","1","0","0","1,744","225","1,467","0","17","0","0","35","8","27","1,079","","1,322","454","868"
"    Margin of Error","","±236","±237","±32","±237","±129","±224","±10","±10","±10","±10","±10","±27","±10","±27","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±32","±30","±10","±10","±10","","±236","±134","±223","±10","±27","±10","±13","","±236","±2","±10","±2","±10","±10","±236","±129","±224","±10","±27","±10","±10","±32","±13","±30","±97","","±157","±103","±139"
"    Percent","","1,745","98.0%","2.0%","98.0%","12.9%","84.1%","0.0%","0.0%","0.0%","0.0%","0.0%","1.0%","0.0%","1.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","2.0%","1.5%","0.0%","0.0%","0.0%","","1,745","14.9%","85.7%","0.0%","1.0%","0.0%","0.5%","","1,745","0.1%","0.0%","0.1%","0.0%","0.0%","99.9%","12.9%","84.1%","0.0%","1.0%","0.0%","0.0%","2.0%","0.5%","1.5%","(X)","","1,322","34.3%","65.7%"
"    Percent Margin of Error","","(X)","±1.9","±1.9","±1.9","±7.1","±7.2","±1.4","±1.4","±1.4","±1.4","±1.4","±1.5","±1.4","±1.5","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.4","±1.9","±1.7","±1.4","±1.4","±1.4","","(X)","±7.3","±7.2","±1.4","±1.5","±1.4","±0.7","","(X)","±0.1","±1.4","±0.1","±1.4","±1.4","±0.1","±7.1","±7.2","±1.4","±1.5","±1.4","±1.4","±1.9","±0.7","±1.7","(X)","","(X)","±6.7","±6.7"
"Census Tract 506, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,145","2,098","47","2,098","348","1,619","0","0","0","0","0","131","51","9","54","0","0","0","17","0","0","0","0","0","0","47","29","0","0","18","","2,145","377","1,666","18","131","0","0","","2,145","0","0","0","0","0","2,145","348","1,619","0","131","0","0","47","0","47","1,148","","1,777","750","1,027"
"    Margin of Error","","±304","±304","±45","±304","±148","±289","±10","±10","±10","±10","±10","±104","±45","±16","±83","±10","±10","±10","±24","±10","±10","±10","±10","±10","±10","±45","±33","±10","±10","±30","","±304","±152","±289","±30","±104","±10","±10","","±304","±10","±10","±10","±10","±10","±304","±148","±289","±10","±104","±10","±10","±45","±10","±45","±81","","±295","±242","±181"
"    Percent","","2,145","97.8%","2.2%","97.8%","16.2%","75.5%","0.0%","0.0%","0.0%","0.0%","0.0%","6.1%","2.4%","0.4%","2.5%","0.0%","0.0%","0.0%","0.8%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","2.2%","1.4%","0.0%","0.0%","0.8%","","2,145","17.6%","77.7%","0.8%","6.1%","0.0%","0.0%","","2,145","0.0%","0.0%","0.0%","0.0%","0.0%","100.0%","16.2%","75.5%","0.0%","6.1%","0.0%","0.0%","2.2%","0.0%","2.2%","(X)","","1,777","42.2%","57.8%"
"    Percent Margin of Error","","(X)","±2.1","±2.1","±2.1","±6.6","±6.7","±1.2","±1.2","±1.2","±1.2","±1.2","±4.9","±2.2","±0.8","±3.8","±1.2","±1.2","±1.2","±1.2","±1.2","±1.2","±1.2","±1.2","±1.2","±1.2","±2.1","±1.5","±1.2","±1.2","±1.5","","(X)","±6.7","±6.4","±1.5","±4.9","±1.2","±1.2","","(X)","±1.2","±1.2","±1.2","±1.2","±1.2","±1.2","±6.6","±6.7","±1.2","±4.9","±1.2","±1.2","±2.1","±1.2","±2.1","(X)","","(X)","±9.2","±9.2"
"Census Tract 509, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,348","1,318","30","1,318","40","1,231","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","30","30","0","0","0","","1,348","70","1,261","0","0","0","47","","1,348","77","12","32","0","33","1,271","8","1,219","0","0","0","14","30","0","30","855","","997","345","652"
"    Margin of Error","","±152","±156","±28","±156","±51","±160","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±75","±28","±28","±10","±10","±10","","±152","±58","±158","±10","±10","±10","±75","","±152","±72","±18","±35","±10","±52","±154","±12","±164","±10","±10","±10","±23","±28","±10","±28","±45","","±88","±93","±61"
"    Percent","","1,348","97.8%","2.2%","97.8%","3.0%","91.3%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","3.5%","2.2%","2.2%","0.0%","0.0%","0.0%","","1,348","5.2%","93.5%","0.0%","0.0%","0.0%","3.5%","","1,348","5.7%","0.9%","2.4%","0.0%","2.4%","94.3%","0.6%","90.4%","0.0%","0.0%","0.0%","1.0%","2.2%","0.0%","2.2%","(X)","","997","34.6%","65.4%"
"    Percent Margin of Error","","(X)","±2.1","±2.1","±2.1","±3.7","±6.6","±1.8","±1.8","±1.8","±1.8","±1.8","±1.8","±1.8","±1.8","±1.8","±1.8","±1.8","±1.8","±1.8","±1.8","±1.8","±1.8","±1.8","±1.8","±5.6","±2.1","±2.1","±1.8","±1.8","±1.8","","(X)","±4.2","±6.5","±1.8","±1.8","±1.8","±5.6","","(X)","±5.2","±1.3","±2.6","±1.8","±3.8","±5.2","±0.9","±6.6","±1.8","±1.8","±1.8","±1.7","±2.1","±1.8","±2.1","(X)","","(X)","±7.2","±7.2"
"Census Tract 510, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,130","2,073","57","2,073","885","995","0","0","0","0","0","186","87","64","8","0","15","8","4","0","0","0","0","0","7","57","27","0","7","8","","2,130","934","1,037","15","200","0","15","","2,130","75","18","27","18","12","2,055","833","987","0","186","0","0","49","0","49","877","","1,899","853","1,046"
"    Margin of Error","","±194","±203","±47","±203","±144","±209","±10","±10","±10","±10","±10","±109","±72","±41","±15","±10","±21","±15","±9","±10","±10","±10","±10","±10","±14","±47","±28","±10","±15","±12","","±194","±146","±207","±20","±112","±10","±22","","±194","±37","±18","±24","±20","±17","±201","±143","±212","±10","±109","±10","±10","±43","±10","±43","±38","","±175","±154","±146"
"    Percent","","2,130","97.3%","2.7%","97.3%","41.5%","46.7%","0.0%","0.0%","0.0%","0.0%","0.0%","8.7%","4.1%","3.0%","0.4%","0.0%","0.7%","0.4%","0.2%","0.0%","0.0%","0.0%","0.0%","0.0%","0.3%","2.7%","1.3%","0.0%","0.3%","0.4%","","2,130","43.8%","48.7%","0.7%","9.4%","0.0%","0.7%","","2,130","3.5%","0.8%","1.3%","0.8%","0.6%","96.5%","39.1%","46.3%","0.0%","8.7%","0.0%","0.0%","2.3%","0.0%","2.3%","(X)","","1,899","44.9%","55.1%"
"    Percent Margin of Error","","(X)","±2.2","±2.2","±2.2","±6.7","±7.2","±1.2","±1.2","±1.2","±1.2","±1.2","±5.2","±3.4","±1.9","±0.7","±1.2","±1.0","±0.7","±0.4","±1.2","±1.2","±1.2","±1.2","±1.2","±0.7","±2.2","±1.3","±1.2","±0.7","±0.6","","(X)","±6.9","±7.2","±0.9","±5.3","±1.2","±1.0","","(X)","±1.8","±0.8","±1.1","±1.0","±0.8","±1.8","±6.5","±7.4","±1.2","±5.2","±1.2","±1.2","±2.0","±1.2","±2.0","(X)","","(X)","±6.5","±6.5"
"Census Tract 511, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","402","254","148","254","0","254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","148","148","0","0","0","","402","148","402","0","0","0","0","","402","0","0","0","0","0","402","0","254","0","0","0","0","148","0","148","157","","134","4","130"
"    Margin of Error","","±188","±116","±146","±116","±10","±116","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±146","±146","±10","±10","±10","","±188","±146","±188","±10","±10","±10","±10","","±188","±10","±10","±10","±10","±10","±188","±10","±116","±10","±10","±10","±10","±146","±10","±146","±61","","±56","±8","±56"
"    Percent","","402","63.2%","36.8%","63.2%","0.0%","63.2%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","36.8%","36.8%","0.0%","0.0%","0.0%","","402","36.8%","100.0%","0.0%","0.0%","0.0%","0.0%","","402","0.0%","0.0%","0.0%","0.0%","0.0%","100.0%","0.0%","63.2%","0.0%","0.0%","0.0%","0.0%","36.8%","0.0%","36.8%","(X)","","134","3.0%","97.0%"
"    Percent Margin of Error","","(X)","±27.3","±27.3","±27.3","±6.0","±27.3","±6.0","±6.0","±6.0","±6.0","±6.0","±6.0","±6.0","±6.0","±6.0","±6.0","±6.0","±6.0","±6.0","±6.0","±6.0","±6.0","±6.0","±6.0","±6.0","±27.3","±27.3","±6.0","±6.0","±6.0","","(X)","±27.3","±6.0","±6.0","±6.0","±6.0","±6.0","","(X)","±6.0","±6.0","±6.0","±6.0","±6.0","±6.0","±6.0","±27.3","±6.0","±6.0","±6.0","±6.0","±27.3","±6.0","±27.3","(X)","","(X)","±6.4","±6.4"
"Census Tract 603, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,226","2,171","55","2,171","1,934","192","0","0","0","0","0","45","13","8","8","0","10","0","6","0","0","0","0","0","0","55","0","37","0","8","","2,226","1,981","200","45","45","0","10","","2,226","19","0","9","0","10","2,207","1,925","192","0","45","0","0","45","0","45","1,381","","2,044","1,049","995"
"    Margin of Error","","±234","±235","±47","±235","±222","±99","±10","±10","±10","±10","±10","±34","±32","±12","±13","±10","±15","±10","±10","±10","±10","±10","±10","±10","±10","±47","±10","±44","±10","±13","","±234","±217","±98","±45","±34","±10","±16","","±234","±20","±10","±14","±10","±16","±239","±222","±99","±10","±34","±10","±10","±45","±10","±45","±87","","±175","±134","±105"
"    Percent","","2,226","97.5%","2.5%","97.5%","86.9%","8.6%","0.0%","0.0%","0.0%","0.0%","0.0%","2.0%","0.6%","0.4%","0.4%","0.0%","0.4%","0.0%","0.3%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","2.5%","0.0%","1.7%","0.0%","0.4%","","2,226","89.0%","9.0%","2.0%","2.0%","0.0%","0.4%","","2,226","0.9%","0.0%","0.4%","0.0%","0.4%","99.1%","86.5%","8.6%","0.0%","2.0%","0.0%","0.0%","2.0%","0.0%","2.0%","(X)","","2,044","51.3%","48.7%"
"    Percent Margin of Error","","(X)","±2.1","±2.1","±2.1","±5.2","±4.3","±1.1","±1.1","±1.1","±1.1","±1.1","±1.5","±1.4","±0.5","±0.6","±1.1","±0.7","±1.1","±0.5","±1.1","±1.1","±1.1","±1.1","±1.1","±1.1","±2.1","±1.1","±1.9","±1.1","±0.6","","(X)","±4.5","±4.2","±2.0","±1.5","±1.1","±0.7","","(X)","±0.9","±1.1","±0.6","±1.1","±0.7","±0.9","±5.2","±4.3","±1.1","±1.5","±1.1","±1.1","±2.0","±1.1","±2.0","(X)","","(X)","±4.0","±4.0"
"Census Tract 605, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,244","1,181","63","1,181","1,107","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","63","0","0","63","0","","1,244","1,170","72","0","63","0","2","","1,244","14","2","0","8","4","1,230","1,095","72","0","0","0","0","63","0","63","807","","1,044","546","498"
"    Margin of Error","","±143","±132","±44","±132","±126","±89","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±4","±44","±10","±10","±44","±10","","±143","±140","±89","±10","±44","±10","±4","","±143","±14","±4","±10","±12","±6","±142","±125","±89","±10","±10","±10","±10","±44","±10","±44","±54","","±118","±77","±75"
"    Percent","","1,244","94.9%","5.1%","94.9%","89.0%","5.8%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.2%","5.1%","0.0%","0.0%","5.1%","0.0%","","1,244","94.1%","5.8%","0.0%","5.1%","0.0%","0.2%","","1,244","1.1%","0.2%","0.0%","0.6%","0.3%","98.9%","88.0%","5.8%","0.0%","0.0%","0.0%","0.0%","5.1%","0.0%","5.1%","(X)","","1,044","52.3%","47.7%"
"    Percent Margin of Error","","(X)","±3.4","±3.4","±3.4","±7.3","±7.0","±2.0","±2.0","±2.0","±2.0","±2.0","±2.0","±2.0","±2.0","±2.0","±2.0","±2.0","±2.0","±2.0","±2.0","±2.0","±2.0","±2.0","±2.0","±0.3","±3.4","±2.0","±2.0","±3.4","±2.0","","(X)","±7.0","±7.0","±2.0","±3.4","±2.0","±0.3","","(X)","±1.1","±0.3","±2.0","±1.0","±0.5","±1.1","±7.3","±7.0","±2.0","±2.0","±2.0","±2.0","±3.4","±2.0","±3.4","(X)","","(X)","±4.6","±4.6"
"Census Tract 703, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,192","2,124","68","2,124","1,794","74","14","0","0","0","0","232","113","95","18","0","0","0","6","0","0","0","0","0","10","68","19","0","0","0","","2,192","1,856","99","31","238","0","53","","2,192","80","41","0","0","39","2,112","1,735","74","10","232","0","10","51","26","25","1,192","","1,864","802","1,062"
"    Margin of Error","","±259","±244","±59","±244","±239","±89","±19","±10","±10","±10","±10","±123","±68","±68","±30","±10","±10","±10","±9","±10","±10","±10","±10","±10","±17","±59","±25","±10","±10","±10","","±259","±248","±101","±33","±124","±10","±51","","±259","±50","±33","±10","±10","±34","±248","±235","±89","±15","±123","±10","±17","±54","±41","±29","±80","","±235","±175","±168"
"    Percent","","2,192","96.9%","3.1%","96.9%","81.8%","3.4%","0.6%","0.0%","0.0%","0.0%","0.0%","10.6%","5.2%","4.3%","0.8%","0.0%","0.0%","0.0%","0.3%","0.0%","0.0%","0.0%","0.0%","0.0%","0.5%","3.1%","0.9%","0.0%","0.0%","0.0%","","2,192","84.7%","4.5%","1.4%","10.9%","0.0%","2.4%","","2,192","3.6%","1.9%","0.0%","0.0%","1.8%","96.4%","79.2%","3.4%","0.5%","10.6%","0.0%","0.5%","2.3%","1.2%","1.1%","(X)","","1,864","43.0%","57.0%"
"    Percent Margin of Error","","(X)","±2.6","±2.6","±2.6","±7.1","±4.0","±0.9","±1.1","±1.1","±1.1","±1.1","±5.5","±3.1","±3.0","±1.3","±1.1","±1.1","±1.1","±0.4","±1.1","±1.1","±1.1","±1.1","±1.1","±0.8","±2.6","±1.1","±1.1","±1.1","±1.1","","(X)","±6.5","±4.5","±1.5","±5.6","±1.1","±2.3","","(X)","±2.2","±1.5","±1.1","±1.1","±1.5","±2.2","±7.3","±4.0","±0.7","±5.5","±1.1","±0.8","±2.4","±1.9","±1.3","(X)","","(X)","±6.8","±6.8"
"Census Tract 705, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,131","3,061","70","3,061","2,351","64","0","0","0","0","0","637","236","257","13","6","65","25","35","0","0","0","0","0","9","70","0","0","44","0","","3,131","2,395","64","0","707","0","35","","3,131","67","0","8","0","59","3,064","2,284","64","0","637","0","9","70","26","44","1,952","","2,426","1,278","1,148"
"    Margin of Error","","±255","±259","±46","±259","±244","±42","±10","±10","±10","±10","±10","±175","±151","±107","±19","±10","±48","±27","±33","±10","±10","±10","±10","±10","±14","±46","±10","±10","±27","±10","","±255","±247","±42","±10","±179","±10","±42","","±255","±62","±10","±13","±10","±60","±257","±236","±42","±10","±175","±10","±14","±46","±40","±27","±49","","±255","±222","±166"
"    Percent","","3,131","97.8%","2.2%","97.8%","75.1%","2.0%","0.0%","0.0%","0.0%","0.0%","0.0%","20.3%","7.5%","8.2%","0.4%","0.2%","2.1%","0.8%","1.1%","0.0%","0.0%","0.0%","0.0%","0.0%","0.3%","2.2%","0.0%","0.0%","1.4%","0.0%","","3,131","76.5%","2.0%","0.0%","22.6%","0.0%","1.1%","","3,131","2.1%","0.0%","0.3%","0.0%","1.9%","97.9%","72.9%","2.0%","0.0%","20.3%","0.0%","0.3%","2.2%","0.8%","1.4%","(X)","","2,426","52.7%","47.3%"
"    Percent Margin of Error","","(X)","±1.5","±1.5","±1.5","±5.3","±1.3","±0.8","±0.8","±0.8","±0.8","±0.8","±5.1","±4.7","±3.3","±0.6","±0.3","±1.5","±0.9","±1.1","±0.8","±0.8","±0.8","±0.8","±0.8","±0.5","±1.5","±0.8","±0.8","±0.9","±0.8","","(X)","±5.4","±1.3","±0.8","±5.3","±0.8","±1.4","","(X)","±2.0","±0.8","±0.4","±0.8","±1.9","±2.0","±5.1","±1.3","±0.8","±5.1","±0.8","±0.5","±1.5","±1.3","±0.9","(X)","","(X)","±6.1","±6.1"
